model,dataset,testsize,metric_set,metric,value
"Ridge(alpha=8.0, random_state=42)",dataset_2,0.3,10 Fold-CV,cv_scores,[0.99999997 0.99999998 0.99999998 0.99999997 0.99999997]
"Ridge(alpha=8.0, random_state=42)",dataset_3,0.3,Non-CV,R2_Score,0.9999671729612973
"Ridge(alpha=8.0, random_state=42)",dataset_3,0.3,Non-CV,MSE_Score,6.215265134467943e-06
"Ridge(alpha=8.0, random_state=42)",dataset_3,0.3,Non-CV,MAE_Score,0.0008354536814025286
"Ridge(alpha=8.0, random_state=42)",dataset_3,0.3,Non-CV,RMSE_Score,0.002493043347891878
"Ridge(alpha=8.0, random_state=42)",dataset_3,0.3,Non-CV,RMSLE_Score,-5.9942510867491725
"Ridge(alpha=8.0, random_state=42)",dataset_3,0.3,10 Fold-CV,Mean_Score,0.9998803110774712
"Ridge(alpha=8.0, random_state=42)",dataset_3,0.3,10 Fold-CV,Min_Score,0.9994943767315806
"Ridge(alpha=8.0, random_state=42)",dataset_3,0.3,10 Fold-CV,Max_Score,0.9999788408800054
"Ridge(alpha=8.0, random_state=42)",dataset_3,0.3,10 Fold-CV,cv_scores,[0.99997884 0.99949438 0.99997853 0.9999765  0.99997331]
"Ridge(alpha=8.0, random_state=42)",dataset_4,0.3,Non-CV,R2_Score,0.2347514901962019
"Ridge(alpha=8.0, random_state=42)",dataset_4,0.3,Non-CV,MSE_Score,0.7625784403592629
"Ridge(alpha=8.0, random_state=42)",dataset_4,0.3,Non-CV,MAE_Score,0.6713574886684429
"Ridge(alpha=8.0, random_state=42)",dataset_4,0.3,Non-CV,RMSE_Score,0.8732573734926393
"Ridge(alpha=8.0, random_state=42)",dataset_4,0.3,Non-CV,RMSLE_Score,-0.13552495159464079
"Ridge(alpha=8.0, random_state=42)",dataset_4,0.3,10 Fold-CV,Mean_Score,0.23305298932561
"Ridge(alpha=8.0, random_state=42)",dataset_4,0.3,10 Fold-CV,Min_Score,0.22381036376151264
"Ridge(alpha=8.0, random_state=42)",dataset_4,0.3,10 Fold-CV,Max_Score,0.23891441272424618
"Ridge(alpha=8.0, random_state=42)",dataset_4,0.3,10 Fold-CV,cv_scores,[0.2327229  0.23891441 0.22381036 0.23484061 0.23497666]
"Ridge(alpha=8.0, random_state=42)",dataset_5,0.3,Non-CV,R2_Score,0.9999675060922789
"Ridge(alpha=8.0, random_state=42)",dataset_5,0.3,Non-CV,MSE_Score,6.15219220870169e-06
"Ridge(alpha=8.0, random_state=42)",dataset_5,0.3,Non-CV,MAE_Score,0.0008345478013685298
"Ridge(alpha=8.0, random_state=42)",dataset_5,0.3,Non-CV,RMSE_Score,0.0024803613060805658
"Ridge(alpha=8.0, random_state=42)",dataset_5,0.3,Non-CV,RMSLE_Score,-5.999351041480991
"Ridge(alpha=8.0, random_state=42)",dataset_5,0.3,10 Fold-CV,Mean_Score,0.9998805239592888
"Ridge(alpha=8.0, random_state=42)",dataset_5,0.3,10 Fold-CV,Min_Score,0.9994944130042032
"Ridge(alpha=8.0, random_state=42)",dataset_5,0.3,10 Fold-CV,Max_Score,0.9999791779512937
"Ridge(alpha=8.0, random_state=42)",dataset_5,0.3,10 Fold-CV,cv_scores,[0.99997918 0.99949441 0.99997884 0.99997671 0.99997347]
"Ridge(alpha=8.0, random_state=42)",dataset_6,0.3,Non-CV,R2_Score,0.012241968193802522
"Ridge(alpha=8.0, random_state=42)",dataset_6,0.3,Non-CV,MSE_Score,0.9843115925050663
"Ridge(alpha=8.0, random_state=42)",dataset_6,0.3,Non-CV,MAE_Score,0.7671533991355849
"Ridge(alpha=8.0, random_state=42)",dataset_6,0.3,Non-CV,RMSE_Score,0.9921247867607513
"Ridge(alpha=8.0, random_state=42)",dataset_6,0.3,Non-CV,RMSLE_Score,-0.007906386502957417
"Ridge(alpha=8.0, random_state=42)",dataset_6,0.3,10 Fold-CV,Mean_Score,0.01361205662027858
"Ridge(alpha=8.0, random_state=42)",dataset_6,0.3,10 Fold-CV,Min_Score,0.010455669452863692
"Ridge(alpha=8.0, random_state=42)",dataset_6,0.3,10 Fold-CV,Max_Score,0.017401100168107586
"Ridge(alpha=8.0, random_state=42)",dataset_6,0.3,10 Fold-CV,cv_scores,[0.01045567 0.0174011  0.0155403  0.01108314 0.01358007]
"Ridge(alpha=8.0, random_state=42)",dataset_7,0.3,Non-CV,R2_Score,0.05426942134287738
"Ridge(alpha=8.0, random_state=42)",dataset_7,0.3,Non-CV,MSE_Score,0.9424307795872984
"Ridge(alpha=8.0, random_state=42)",dataset_7,0.3,Non-CV,MAE_Score,0.7543592298103124
"Ridge(alpha=8.0, random_state=42)",dataset_7,0.3,Non-CV,RMSE_Score,0.9707887409664877
"Ridge(alpha=8.0, random_state=42)",dataset_7,0.3,Non-CV,RMSLE_Score,-0.02964640288288621
"Ridge(alpha=8.0, random_state=42)",dataset_7,0.3,10 Fold-CV,Mean_Score,0.06054777628447263
"Ridge(alpha=8.0, random_state=42)",dataset_7,0.3,10 Fold-CV,Min_Score,0.05688228731094935
"Ridge(alpha=8.0, random_state=42)",dataset_7,0.3,10 Fold-CV,Max_Score,0.0645226246169639
"Ridge(alpha=8.0, random_state=42)",dataset_7,0.3,10 Fold-CV,cv_scores,[0.05726619 0.06452262 0.06041293 0.06365485 0.05688229]
"Ridge(alpha=8.0, random_state=42)",dataset_8,0.3,Non-CV,R2_Score,0.23221430670018162
"Ridge(alpha=8.0, random_state=42)",dataset_8,0.3,Non-CV,MSE_Score,0.765106771232846
"Ridge(alpha=8.0, random_state=42)",dataset_8,0.3,Non-CV,MAE_Score,0.6723484757475547
"Ridge(alpha=8.0, random_state=42)",dataset_8,0.3,Non-CV,RMSE_Score,0.8747038191484281
"Ridge(alpha=8.0, random_state=42)",dataset_8,0.3,Non-CV,RMSLE_Score,-0.13386994232780322
"Ridge(alpha=8.0, random_state=42)",dataset_8,0.3,10 Fold-CV,Mean_Score,0.23027952807332994
"Ridge(alpha=8.0, random_state=42)",dataset_8,0.3,10 Fold-CV,Min_Score,0.22054234942648776
"Ridge(alpha=8.0, random_state=42)",dataset_8,0.3,10 Fold-CV,Max_Score,0.23554748987284313
"Ridge(alpha=8.0, random_state=42)",dataset_8,0.3,10 Fold-CV,cv_scores,[0.2301588  0.23554749 0.22054235 0.23314926 0.23199974]
"Ridge(alpha=8.0, random_state=42)",dataset_9,0.3,Non-CV,R2_Score,0.9999675107337098
"Ridge(alpha=8.0, random_state=42)",dataset_9,0.3,Non-CV,MSE_Score,6.151313429357896e-06
"Ridge(alpha=8.0, random_state=42)",dataset_9,0.3,Non-CV,MAE_Score,0.0008351397380774623
"Ridge(alpha=8.0, random_state=42)",dataset_9,0.3,Non-CV,RMSE_Score,0.0024801841523076256
"Ridge(alpha=8.0, random_state=42)",dataset_9,0.3,Non-CV,RMSLE_Score,-5.999422466599257
"Ridge(alpha=8.0, random_state=42)",dataset_9,0.3,10 Fold-CV,Mean_Score,0.9998805395784744
"Ridge(alpha=8.0, random_state=42)",dataset_9,0.3,10 Fold-CV,Min_Score,0.9994943942762298
"Ridge(alpha=8.0, random_state=42)",dataset_9,0.3,10 Fold-CV,Max_Score,0.9999791942172536
"Ridge(alpha=8.0, random_state=42)",dataset_9,0.3,10 Fold-CV,cv_scores,[0.99997919 0.99949439 0.99997891 0.99997672 0.99997347]
"Ridge(alpha=8.0, random_state=42)",dataset_10,0.3,Non-CV,R2_Score,0.005619493136006737
"Ridge(alpha=8.0, random_state=42)",dataset_10,0.3,Non-CV,MSE_Score,0.9909109607314569
"Ridge(alpha=8.0, random_state=42)",dataset_10,0.3,Non-CV,MAE_Score,0.7692726525555528
"Ridge(alpha=8.0, random_state=42)",dataset_10,0.3,Non-CV,RMSE_Score,0.9954451068398784
"Ridge(alpha=8.0, random_state=42)",dataset_10,0.3,Non-CV,RMSLE_Score,-0.004565298294176597
"Ridge(alpha=8.0, random_state=42)",dataset_10,0.3,10 Fold-CV,Mean_Score,0.006224742236522274
"Ridge(alpha=8.0, random_state=42)",dataset_10,0.3,10 Fold-CV,Min_Score,0.004325180206979695
"Ridge(alpha=8.0, random_state=42)",dataset_10,0.3,10 Fold-CV,Max_Score,0.008375920830158146
"Ridge(alpha=8.0, random_state=42)",dataset_10,0.3,10 Fold-CV,cv_scores,[0.00432518 0.00837592 0.0070898  0.00497661 0.0063562 ]
"Ridge(alpha=8.0, random_state=42)",dataset_11,0.3,Non-CV,R2_Score,0.05084886979350178
"Ridge(alpha=8.0, random_state=42)",dataset_11,0.3,Non-CV,MSE_Score,0.9458393963075846
"Ridge(alpha=8.0, random_state=42)",dataset_11,0.3,Non-CV,MAE_Score,0.7553455819165708
"Ridge(alpha=8.0, random_state=42)",dataset_11,0.3,Non-CV,RMSE_Score,0.9725427478047352
"Ridge(alpha=8.0, random_state=42)",dataset_11,0.3,Non-CV,RMSLE_Score,-0.027841247844046377
"Ridge(alpha=8.0, random_state=42)",dataset_11,0.3,10 Fold-CV,Mean_Score,0.05707492942897267
"Ridge(alpha=8.0, random_state=42)",dataset_11,0.3,10 Fold-CV,Min_Score,0.05384123177207112
"Ridge(alpha=8.0, random_state=42)",dataset_11,0.3,10 Fold-CV,Max_Score,0.06159332390957717
"Ridge(alpha=8.0, random_state=42)",dataset_11,0.3,10 Fold-CV,cv_scores,[0.0540549  0.05979274 0.05609245 0.06159332 0.05384123]
"Ridge(alpha=8.0, random_state=42)",dataset_12,0.3,Non-CV,R2_Score,0.9999999582029236
"Ridge(alpha=8.0, random_state=42)",dataset_12,0.3,Non-CV,MSE_Score,4.165123993936293e-08
"Ridge(alpha=8.0, random_state=42)",dataset_12,0.3,Non-CV,MAE_Score,0.00015663979047278974
"Ridge(alpha=8.0, random_state=42)",dataset_12,0.3,Non-CV,RMSE_Score,0.00020408635412335368
"Ridge(alpha=8.0, random_state=42)",dataset_12,0.3,Non-CV,RMSLE_Score,-8.496967349161899
"Ridge(alpha=8.0, random_state=42)",dataset_12,0.3,10 Fold-CV,Mean_Score,0.9999999677962611
"Ridge(alpha=8.0, random_state=42)",dataset_12,0.3,10 Fold-CV,Min_Score,0.9999999674546644
"Ridge(alpha=8.0, random_state=42)",dataset_12,0.3,10 Fold-CV,Max_Score,0.9999999681400438
"Ridge(alpha=8.0, random_state=42)",dataset_12,0.3,10 Fold-CV,cv_scores,[0.99999997 0.99999997 0.99999997 0.99999997 0.99999997]
"Ridge(alpha=1, random_state=42)",dataset_1,0.3,Non-CV,R2_Score,0.9999999993974503
"Ridge(alpha=1, random_state=42)",dataset_1,0.3,Non-CV,MSE_Score,6.004472904327227e-10
"Ridge(alpha=1, random_state=42)",dataset_1,0.3,Non-CV,MAE_Score,1.877826932289528e-05
"Ridge(alpha=1, random_state=42)",dataset_1,0.3,Non-CV,RMSE_Score,2.4504026004571632e-05
"Ridge(alpha=1, random_state=42)",dataset_1,0.3,Non-CV,RMSLE_Score,-10.61667312719654
"Ridge(alpha=1, random_state=42)",dataset_1,0.3,10 Fold-CV,Mean_Score,0.9999999995320484
"Ridge(alpha=1, random_state=42)",dataset_1,0.3,10 Fold-CV,Min_Score,0.9999999995286724
"Ridge(alpha=1, random_state=42)",dataset_1,0.3,10 Fold-CV,Max_Score,0.9999999995387018
"Ridge(alpha=1, random_state=42)",dataset_1,0.3,10 Fold-CV,cv_scores,[1. 1. 1. 1. 1.]
"Ridge(alpha=1, random_state=42)",dataset_2,0.3,Non-CV,R2_Score,0.9999999994860422
"Ridge(alpha=1, random_state=42)",dataset_2,0.3,Non-CV,MSE_Score,5.121645148455352e-10
"Ridge(alpha=1, random_state=42)",dataset_2,0.3,Non-CV,MAE_Score,1.7563142509907833e-05
"Ridge(alpha=1, random_state=42)",dataset_2,0.3,Non-CV,RMSE_Score,2.2631052004834755e-05
"Ridge(alpha=1, random_state=42)",dataset_2,0.3,Non-CV,RMSLE_Score,-10.696187612221474
"Ridge(alpha=1, random_state=42)",dataset_2,0.3,10 Fold-CV,Mean_Score,0.9999999996078305
"Ridge(alpha=1, random_state=42)",dataset_2,0.3,10 Fold-CV,Min_Score,0.9999999996024056
"Ridge(alpha=1, random_state=42)",dataset_2,0.3,10 Fold-CV,Max_Score,0.9999999996119908
"Ridge(alpha=1, random_state=42)",dataset_2,0.3,10 Fold-CV,cv_scores,[1. 1. 1. 1. 1.]
"Ridge(alpha=1, random_state=42)",dataset_3,0.3,Non-CV,R2_Score,0.9999994449293
"Ridge(alpha=1, random_state=42)",dataset_3,0.3,Non-CV,MSE_Score,1.0509359677318505e-07
"Ridge(alpha=1, random_state=42)",dataset_3,0.3,Non-CV,MAE_Score,0.00011729038965773582
"Ridge(alpha=1, random_state=42)",dataset_3,0.3,Non-CV,RMSE_Score,0.00032418142570663275
"Ridge(alpha=1, random_state=42)",dataset_3,0.3,Non-CV,RMSLE_Score,-8.034207243004072
"Ridge(alpha=1, random_state=42)",dataset_3,0.3,10 Fold-CV,Mean_Score,0.9999045134296081
"Ridge(alpha=1, random_state=42)",dataset_3,0.3,10 Fold-CV,Min_Score,0.9995241326174737
"Ridge(alpha=1, random_state=42)",dataset_3,0.3,10 Fold-CV,Max_Score,0.9999996423650569
"Ridge(alpha=1, random_state=42)",dataset_3,0.3,10 Fold-CV,cv_scores,[0.99999964 0.99952413 0.99999964 0.99999961 0.99999955]
"Ridge(alpha=1, random_state=42)",dataset_4,0.3,Non-CV,R2_Score,0.23729294553623337
"Ridge(alpha=1, random_state=42)",dataset_4,0.3,Non-CV,MSE_Score,0.7600458525467877
"Ridge(alpha=1, random_state=42)",dataset_4,0.3,Non-CV,MAE_Score,0.669843897615304
"Ridge(alpha=1, random_state=42)",dataset_4,0.3,Non-CV,RMSE_Score,0.8718060865506662
"Ridge(alpha=1, random_state=42)",dataset_4,0.3,Non-CV,RMSLE_Score,-0.13718825761163772
"Ridge(alpha=1, random_state=42)",dataset_4,0.3,10 Fold-CV,Mean_Score,0.23582540755202236
"Ridge(alpha=1, random_state=42)",dataset_4,0.3,10 Fold-CV,Min_Score,0.22721608063130005
"Ridge(alpha=1, random_state=42)",dataset_4,0.3,10 Fold-CV,Max_Score,0.2390217468741085
"Ridge(alpha=1, random_state=42)",dataset_4,0.3,10 Fold-CV,cv_scores,[0.2378303  0.23902175 0.22721608 0.23611649 0.23894242]
"Ridge(alpha=1, random_state=42)",dataset_5,0.3,Non-CV,R2_Score,0.9999994581031594
"Ridge(alpha=1, random_state=42)",dataset_5,0.3,Non-CV,MSE_Score,1.0259934106236072e-07
"Ridge(alpha=1, random_state=42)",dataset_5,0.3,Non-CV,MAE_Score,0.00011559601810802056
"Ridge(alpha=1, random_state=42)",dataset_5,0.3,Non-CV,RMSE_Score,0.00032031131897321507
"Ridge(alpha=1, random_state=42)",dataset_5,0.3,Non-CV,RMSLE_Score,-8.046217163312255
"Ridge(alpha=1, random_state=42)",dataset_5,0.3,10 Fold-CV,Mean_Score,0.9999045187951703
"Ridge(alpha=1, random_state=42)",dataset_5,0.3,10 Fold-CV,Min_Score,0.9995241175140426
"Ridge(alpha=1, random_state=42)",dataset_5,0.3,10 Fold-CV,Max_Score,0.999999654228705
"Ridge(alpha=1, random_state=42)",dataset_5,0.3,10 Fold-CV,cv_scores,[0.99999965 0.99952412 0.99999965 0.99999961 0.99999956]
"Ridge(alpha=1, random_state=42)",dataset_6,0.3,Non-CV,R2_Score,0.012229590602910068
"Ridge(alpha=1, random_state=42)",dataset_6,0.3,Non-CV,MSE_Score,0.9843239269086452
"Ridge(alpha=1, random_state=42)",dataset_6,0.3,Non-CV,MAE_Score,0.7671552383765303
"Ridge(alpha=1, random_state=42)",dataset_6,0.3,Non-CV,RMSE_Score,0.992131002896616
"Ridge(alpha=1, random_state=42)",dataset_6,0.3,Non-CV,RMSLE_Score,-0.007900121044746702
"Ridge(alpha=1, random_state=42)",dataset_6,0.3,10 Fold-CV,Mean_Score,0.013608527860219977
"Ridge(alpha=1, random_state=42)",dataset_6,0.3,10 Fold-CV,Min_Score,0.010439951765813138
"Ridge(alpha=1, random_state=42)",dataset_6,0.3,10 Fold-CV,Max_Score,0.01740442496332273
"Ridge(alpha=1, random_state=42)",dataset_6,0.3,10 Fold-CV,cv_scores,[0.01043995 0.01740442 0.01554398 0.01106988 0.0135844 ]
"Ridge(alpha=1, random_state=42)",dataset_7,0.3,Non-CV,R2_Score,0.0568902588602338
"Ridge(alpha=1, random_state=42)",dataset_7,0.3,Non-CV,MSE_Score,0.9398190865740925
"Ridge(alpha=1, random_state=42)",dataset_7,0.3,Non-CV,MAE_Score,0.7529147063547461
"Ridge(alpha=1, random_state=42)",dataset_7,0.3,Non-CV,RMSE_Score,0.9694426680181208
"Ridge(alpha=1, random_state=42)",dataset_7,0.3,Non-CV,RMSLE_Score,-0.031033941666245495
"Ridge(alpha=1, random_state=42)",dataset_7,0.3,10 Fold-CV,Mean_Score,0.06304508935583852
"Ridge(alpha=1, random_state=42)",dataset_7,0.3,10 Fold-CV,Min_Score,0.060254968339281345
"Ridge(alpha=1, random_state=42)",dataset_7,0.3,10 Fold-CV,Max_Score,0.06545344099782902
"Ridge(alpha=1, random_state=42)",dataset_7,0.3,10 Fold-CV,cv_scores,[0.06172032 0.06545344 0.06404708 0.06374964 0.06025497]
"Ridge(alpha=1, random_state=42)",dataset_8,0.3,Non-CV,R2_Score,0.23473798317163752
"Ridge(alpha=1, random_state=42)",dataset_8,0.3,Non-CV,MSE_Score,0.7625919002557465
"Ridge(alpha=1, random_state=42)",dataset_8,0.3,Non-CV,MAE_Score,0.6708342511383799
"Ridge(alpha=1, random_state=42)",dataset_8,0.3,Non-CV,RMSE_Score,0.8732650801765444
"Ridge(alpha=1, random_state=42)",dataset_8,0.3,Non-CV,RMSLE_Score,-0.13551612641877328
"Ridge(alpha=1, random_state=42)",dataset_8,0.3,10 Fold-CV,Mean_Score,0.23316408660583962
"Ridge(alpha=1, random_state=42)",dataset_8,0.3,10 Fold-CV,Min_Score,0.22418955195798052
"Ridge(alpha=1, random_state=42)",dataset_8,0.3,10 Fold-CV,Max_Score,0.23600558171495367
"Ridge(alpha=1, random_state=42)",dataset_8,0.3,10 Fold-CV,cv_scores,[0.23523386 0.23578394 0.22418955 0.2346075  0.23600558]
"Ridge(alpha=1, random_state=42)",dataset_9,0.3,Non-CV,R2_Score,0.9999994587232304
"Ridge(alpha=1, random_state=42)",dataset_9,0.3,Non-CV,MSE_Score,1.0248194071702587e-07
"Ridge(alpha=1, random_state=42)",dataset_9,0.3,Non-CV,MAE_Score,0.00011572567197861887
"Ridge(alpha=1, random_state=42)",dataset_9,0.3,Non-CV,RMSE_Score,0.0003201280067676458
"Ridge(alpha=1, random_state=42)",dataset_9,0.3,Non-CV,RMSLE_Score,-8.046789621008738
"Ridge(alpha=1, random_state=42)",dataset_9,0.3,10 Fold-CV,Mean_Score,0.9999045188656812
"Ridge(alpha=1, random_state=42)",dataset_9,0.3,10 Fold-CV,Min_Score,0.9995241136967601
"Ridge(alpha=1, random_state=42)",dataset_9,0.3,10 Fold-CV,Max_Score,0.9999996550647448
"Ridge(alpha=1, random_state=42)",dataset_9,0.3,10 Fold-CV,cv_scores,[0.99999966 0.99952411 0.99999965 0.99999961 0.99999956]
"Ridge(alpha=1, random_state=42)",dataset_10,0.3,Non-CV,R2_Score,0.00560722777730116
"Ridge(alpha=1, random_state=42)",dataset_10,0.3,Non-CV,MSE_Score,0.9909231832944444
"Ridge(alpha=1, random_state=42)",dataset_10,0.3,Non-CV,MAE_Score,0.769274740566933
"Ridge(alpha=1, random_state=42)",dataset_10,0.3,Non-CV,RMSE_Score,0.9954512460660464
"Ridge(alpha=1, random_state=42)",dataset_10,0.3,Non-CV,RMSLE_Score,-0.004559130995553494
"Ridge(alpha=1, random_state=42)",dataset_10,0.3,10 Fold-CV,Mean_Score,0.006221184339575326
"Ridge(alpha=1, random_state=42)",dataset_10,0.3,10 Fold-CV,Min_Score,0.0043087382941213725
"Ridge(alpha=1, random_state=42)",dataset_10,0.3,10 Fold-CV,Max_Score,0.008379671824831347
"Ridge(alpha=1, random_state=42)",dataset_10,0.3,10 Fold-CV,cv_scores,[0.00430874 0.00837967 0.00709326 0.00496473 0.00635953]
"Ridge(alpha=1, random_state=42)",dataset_11,0.3,Non-CV,R2_Score,0.05349127362227368
"Ridge(alpha=1, random_state=42)",dataset_11,0.3,Non-CV,MSE_Score,0.9432062122311322
"Ridge(alpha=1, random_state=42)",dataset_11,0.3,Non-CV,MAE_Score,0.7539861230008066
"Ridge(alpha=1, random_state=42)",dataset_11,0.3,Non-CV,RMSE_Score,0.9711880416433947
"Ridge(alpha=1, random_state=42)",dataset_11,0.3,Non-CV,RMSLE_Score,-0.029235171722853993
"Ridge(alpha=1, random_state=42)",dataset_11,0.3,10 Fold-CV,Mean_Score,0.059696728409505594
"Ridge(alpha=1, random_state=42)",dataset_11,0.3,10 Fold-CV,Min_Score,0.05728153806267888
"Ridge(alpha=1, random_state=42)",dataset_11,0.3,10 Fold-CV,Max_Score,0.06187796846532356
"Ridge(alpha=1, random_state=42)",dataset_11,0.3,10 Fold-CV,cv_scores,[0.05848795 0.06087279 0.0599634  0.06187797 0.05728154]
"Ridge(alpha=1, random_state=42)",dataset_12,0.3,Non-CV,R2_Score,0.999999999322825
"Ridge(alpha=1, random_state=42)",dataset_12,0.3,Non-CV,MSE_Score,6.748122258506436e-10
"Ridge(alpha=1, random_state=42)",dataset_12,0.3,Non-CV,MAE_Score,1.991037264878631e-05
"Ridge(alpha=1, random_state=42)",dataset_12,0.3,Non-CV,RMSE_Score,2.597714814698957e-05
"Ridge(alpha=1, random_state=42)",dataset_12,0.3,Non-CV,RMSLE_Score,-10.558293323840658
"Ridge(alpha=1, random_state=42)",dataset_12,0.3,10 Fold-CV,Mean_Score,0.9999999994797601
"Ridge(alpha=1, random_state=42)",dataset_12,0.3,10 Fold-CV,Min_Score,0.9999999994742562
"Ridge(alpha=1, random_state=42)",dataset_12,0.3,10 Fold-CV,Max_Score,0.9999999994837969
"Ridge(alpha=1, random_state=42)",dataset_12,0.3,10 Fold-CV,cv_scores,[1. 1. 1. 1. 1.]
"Ridge(alpha=5, random_state=42)",dataset_1,0.3,Non-CV,R2_Score,0.999999984946606
"Ridge(alpha=5, random_state=42)",dataset_1,0.3,Non-CV,MSE_Score,1.500087042352737e-08
"Ridge(alpha=5, random_state=42)",dataset_1,0.3,Non-CV,MAE_Score,9.386219648120651e-05
"Ridge(alpha=5, random_state=42)",dataset_1,0.3,Non-CV,RMSE_Score,0.00012247804057678
"Ridge(alpha=5, random_state=42)",dataset_1,0.3,Non-CV,RMSLE_Score,-9.007578804646307
"Ridge(alpha=5, random_state=42)",dataset_1,0.3,10 Fold-CV,Mean_Score,0.9999999883083495
"Ridge(alpha=5, random_state=42)",dataset_1,0.3,10 Fold-CV,Min_Score,0.9999999882240798
"Ridge(alpha=5, random_state=42)",dataset_1,0.3,10 Fold-CV,Max_Score,0.9999999884745585
"Ridge(alpha=5, random_state=42)",dataset_1,0.3,10 Fold-CV,cv_scores,[0.99999999 0.99999999 0.99999999 0.99999999 0.99999999]
"Ridge(alpha=5, random_state=42)",dataset_2,0.3,Non-CV,R2_Score,0.9999999871546641
"Ridge(alpha=5, random_state=42)",dataset_2,0.3,Non-CV,MSE_Score,1.2800516529787526e-08
"Ridge(alpha=5, random_state=42)",dataset_2,0.3,Non-CV,MAE_Score,8.780439013496405e-05
"Ridge(alpha=5, random_state=42)",dataset_2,0.3,Non-CV,RMSE_Score,0.00011313936772754003
"Ridge(alpha=5, random_state=42)",dataset_2,0.3,Non-CV,RMSLE_Score,-9.086890156472693
"Ridge(alpha=5, random_state=42)",dataset_2,0.3,10 Fold-CV,Mean_Score,0.9999999901980836
"Ridge(alpha=5, random_state=42)",dataset_2,0.3,10 Fold-CV,Min_Score,0.9999999900625997
"Ridge(alpha=5, random_state=42)",dataset_2,0.3,10 Fold-CV,Max_Score,0.9999999903019339
"Ridge(alpha=5, random_state=42)",dataset_2,0.3,10 Fold-CV,cv_scores,[0.99999999 0.99999999 0.99999999 0.99999999 0.99999999]
"Ridge(alpha=5, random_state=42)",dataset_3,0.3,Non-CV,R2_Score,0.999986863730273
"Ridge(alpha=5, random_state=42)",dataset_3,0.3,Non-CV,MSE_Score,2.4871387264118375e-06
"Ridge(alpha=5, random_state=42)",dataset_3,0.3,Non-CV,MAE_Score,0.0005327260598966868
"Ridge(alpha=5, random_state=42)",dataset_3,0.3,Non-CV,RMSE_Score,0.0015770664939728563
"Ridge(alpha=5, random_state=42)",dataset_3,0.3,Non-CV,RMSLE_Score,-6.452188807037354
"Ridge(alpha=5, random_state=42)",dataset_3,0.3,10 Fold-CV,Mean_Score,0.9998951254971755
"Ridge(alpha=5, random_state=42)",dataset_3,0.3,10 Fold-CV,Min_Score,0.9995126842790879
"Ridge(alpha=5, random_state=42)",dataset_3,0.3,10 Fold-CV,Max_Score,0.999991553183112
"Ridge(alpha=5, random_state=42)",dataset_3,0.3,10 Fold-CV,cv_scores,[0.99999155 0.99951268 0.99999142 0.99999062 0.99998934]
"Ridge(alpha=5, random_state=42)",dataset_4,0.3,Non-CV,R2_Score,0.2361144161236748
"Ridge(alpha=5, random_state=42)",dataset_4,0.3,Non-CV,MSE_Score,0.7612202698894323
"Ridge(alpha=5, random_state=42)",dataset_4,0.3,Non-CV,MAE_Score,0.670898145201349
"Ridge(alpha=5, random_state=42)",dataset_4,0.3,Non-CV,RMSE_Score,0.8724793807818224
"Ridge(alpha=5, random_state=42)",dataset_4,0.3,Non-CV,RMSLE_Score,-0.13641625752655384
"Ridge(alpha=5, random_state=42)",dataset_4,0.3,10 Fold-CV,Mean_Score,0.2345784486127629
"Ridge(alpha=5, random_state=42)",dataset_4,0.3,10 Fold-CV,Min_Score,0.22573074647978575
"Ridge(alpha=5, random_state=42)",dataset_4,0.3,10 Fold-CV,Max_Score,0.23982783293139243
"Ridge(alpha=5, random_state=42)",dataset_4,0.3,10 Fold-CV,cv_scores,[0.23468514 0.23982783 0.22573075 0.23593835 0.23671017]
"Ridge(alpha=5, random_state=42)",dataset_5,0.3,Non-CV,R2_Score,0.9999870133243701
"Ridge(alpha=5, random_state=42)",dataset_5,0.3,Non-CV,MSE_Score,2.4588155205302253e-06
"Ridge(alpha=5, random_state=42)",dataset_5,0.3,Non-CV,MAE_Score,0.0005315639460647617
"Ridge(alpha=5, random_state=42)",dataset_5,0.3,Non-CV,RMSE_Score,0.0015680610704083644
"Ridge(alpha=5, random_state=42)",dataset_5,0.3,Non-CV,RMSLE_Score,-6.457915409847855
"Ridge(alpha=5, random_state=42)",dataset_5,0.3,10 Fold-CV,Mean_Score,0.9998952151006506
"Ridge(alpha=5, random_state=42)",dataset_5,0.3,10 Fold-CV,Min_Score,0.9995126665184254
